row_id,order_id,created_at,item_id,quantity,cust_id,delivery,add_id
1526,O101526,2025-10-22 19:35:26,7,1,269,1,269
1527,O101527,2026-03-09 12:20:39,24,2,223,1,223
1528,O101528,2025-11-30 18:13:51,13,2,85,0,85
1529,O101529,2026-01-15 17:59:21,26,2,266,1,266
1530,O101530,2026-01-29 19:30:00,5,1,70,0,70
1531,O101531,2025-09-18 13:12:12,15,1,241,0,241
1532,O101532,2025-10-02 18:38:10,1,2,170,0,170
1533,O101533,2026-02-24 11:12:17,4,3,116,1,116
1534,O101534,2025-12-20 18:25:59,4,1,219,1,219
1535,O101535,2026-02-15 12:46:13,4,1,104,0,104
1536,O101536,2026-01-28 18:49:24,5,2,53,0,53
1537,O101537,2025-11-09 12:50:14,28,1,142,1,142
1538,O101538,2025-10-29 17:00:20,1,4,76,0,76
1539,O101539,2026-01-03 19:20:19,9,1,71,1,71
1540,O101540,2025-12-22 19:45:30,6,3,287,1,287
1541,O101541,2026-02-18 19:10:40,21,2,163,0,163
1542,O101542,2026-01-20 18:16:43,2,3,224,1,224
1543,O101543,2025-09-23 19:54:29,18,1,179,0,179
1544,O101544,2026-02-21 18:58:12,6,1,218,0,218
1545,O101545,2026-01-08 13:12:00,12,1,6,0,6
1546,O101546,2026-01-23 20:38:17,1,1,189,1,189
1547,O101547,2025-09-28 20:45:16,4,1,246,1,246
1548,O101548,2026-01-15 20:40:29,9,1,293,0,293
1549,O101549,2025-09-26 17:39:57,16,2,280,0,280
1550,O101550,2025-10-08 17:54:07,1,2,91,0,91
1551,O101551,2025-10-11 20:17:54,3,2,32,1,32
1552,O101552,2026-03-08 19:20:57,16,3,9,1,9
1553,O101553,2026-03-06 17:53:42,14,1,188,0,188
1554,O101554,2025-11-24 11:28:02,4,1,257,0,257
1555,O101555,2025-10-31 18:53:53,26,1,259,1,259
1556,O101556,2025-10-17 13:36:53,15,2,288,1,288
1557,O101557,2025-10-16 20:11:46,1,1,238,0,238
1558,O101558,2025-09-19 12:23:29,1,2,11,0,11
1559,O101559,2026-03-10 18:57:55,3,2,127,1,127
1560,O101560,2025-09-30 13:18:11,4,2,68,1,68
1561,O101561,2025-11-04 13:12:11,28,1,212,0,212
1562,O101562,2025-10-10 18:37:23,5,2,226,1,226
1563,O101563,2025-09-26 21:37:24,2,2,231,0,231
1564,O101564,2026-03-01 19:50:18,3,2,223,1,223
1565,O101565,2025-10-10 18:13:16,3,1,258,1,258
1566,O101566,2026-01-16 12:37:20,6,1,60,0,60
1567,O101567,2026-03-15 12:22:55,25,1,18,1,18
1568,O101568,2025-12-12 19:06:11,26,1,244,1,244
1569,O101569,2025-09-22 17:39:29,12,2,240,0,240
1570,O101570,2025-11-18 12:23:38,5,2,205,1,205
1571,O101571,2025-11-15 19:57:59,9,1,154,0,154
1572,O101572,2026-02-15 11:32:10,26,3,138,1,138
1573,O101573,2026-02-09 19:08:42,5,4,269,0,269
1574,O101574,2025-10-23 19:29:25,2,1,47,1,47
1575,O101575,2025-10-31 13:05:11,3,1,76,0,76
1576,O101576,2025-10-26 18:54:49,6,1,47,0,47
1577,O101577,2026-01-15 18:25:44,3,1,177,0,177
1578,O101578,2025-11-18 19:06:24,2,2,193,1,193
1579,O101579,2025-12-09 19:52:43,17,1,69,1,69
1580,O101580,2025-12-14 17:47:37,1,3,202,0,202
1581,O101581,2025-12-20 17:32:52,1,2,92,0,92
1582,O101582,2026-03-01 12:31:12,1,1,204,0,204
1583,O101583,2025-12-24 18:27:09,4,1,48,1,48
1584,O101584,2025-11-22 21:26:11,2,2,247,0,247
1585,O101585,2025-10-08 13:46:06,14,1,55,1,55
1586,O101586,2025-12-07 12:32:24,15,1,7,0,7
1587,O101587,2025-09-30 13:16:47,13,2,206,1,206
1588,O101588,2026-01-16 19:54:34,27,1,231,1,231
1589,O101589,2026-01-31 19:55:43,1,1,92,1,92
1590,O101590,2026-01-26 19:46:55,8,1,133,0,133
1591,O101591,2025-10-18 20:29:23,1,2,145,0,145
1592,O101592,2026-01-03 13:18:49,20,1,190,1,190
1593,O101593,2025-12-17 17:28:20,4,1,92,1,92
1594,O101594,2025-09-26 18:25:15,2,1,58,1,58
1595,O101595,2026-02-26 17:57:17,5,1,65,0,65
1596,O101596,2025-09-27 11:23:02,2,4,125,1,125
1597,O101597,2026-01-26 20:05:21,26,2,52,1,52
1598,O101598,2025-09-22 12:47:16,17,2,217,1,217
1599,O101599,2025-10-16 19:36:16,28,2,41,1,41
1600,O101600,2026-03-13 19:23:36,9,2,277,0,277
1601,O101601,2026-03-12 19:17:32,14,2,224,1,224
1602,O101602,2025-11-25 11:13:01,19,2,93,1,93
1603,O101603,2026-01-13 18:40:20,2,1,141,1,141
1604,O101604,2025-10-03 18:46:45,12,1,167,0,167
1605,O101605,2026-02-02 17:59:35,1,1,216,1,216
1606,O101606,2025-10-25 17:47:31,3,2,178,1,178
1607,O101607,2025-12-29 11:54:36,27,2,200,1,200
1608,O101608,2025-10-08 12:33:23,5,2,288,1,288
1609,O101609,2025-09-24 12:37:10,13,2,232,1,232
1610,O101610,2025-11-28 18:31:15,6,1,213,0,213
1611,O101611,2025-10-11 17:13:07,11,1,194,0,194
1612,O101612,2026-02-04 17:48:13,7,2,82,1,82
1613,O101613,2026-02-25 12:56:43,27,2,164,1,164
1614,O101614,2025-11-13 19:31:48,8,2,163,1,163
1615,O101615,2025-11-01 17:00:34,21,2,231,0,231
1616,O101616,2025-12-24 18:26:26,7,2,89,0,89
1617,O101617,2026-02-20 18:05:38,11,1,115,0,115
1618,O101618,2026-02-20 13:36:40,9,1,12,1,12
1619,O101619,2026-02-17 19:41:24,11,3,190,0,190
1620,O101620,2025-12-20 19:15:11,9,2,83,1,83
1621,O101621,2025-10-20 13:57:01,3,1,103,1,103
1622,O101622,2025-11-17 19:29:32,13,2,126,1,126
1623,O101623,2025-11-18 17:04:00,18,2,170,0,170
1624,O101624,2025-12-24 11:26:16,23,1,209,1,209
1625,O101625,2026-01-07 17:46:03,4,1,274,0,274
1626,O101626,2025-12-28 19:32:40,14,1,21,1,21
1627,O101627,2025-10-24 20:48:52,11,2,64,0,64
1628,O101628,2025-12-31 18:09:58,3,1,87,1,87
1629,O101629,2025-12-10 18:04:29,25,1,136,0,136
1630,O101630,2025-12-13 13:28:21,19,2,126,1,126
1631,O101631,2026-02-16 11:08:09,10,1,291,1,291
1632,O101632,2025-11-30 13:45:10,11,1,190,1,190
1633,O101633,2025-10-26 19:44:08,2,1,226,1,226
1634,O101634,2026-02-27 12:54:13,12,1,197,1,197
1635,O101635,2025-12-19 19:47:55,28,1,7,1,7
1636,O101636,2026-02-28 12:54:32,5,1,88,1,88
1637,O101637,2026-01-29 17:30:57,6,2,249,0,249
1638,O101638,2025-11-13 13:14:09,4,2,34,1,34
1639,O101639,2025-12-17 17:36:58,13,1,62,0,62
1640,O101640,2025-11-07 17:02:25,13,4,269,0,269
1641,O101641,2025-11-25 18:34:54,17,3,260,0,260
1642,O101642,2026-02-09 18:15:16,20,1,29,1,29
1643,O101643,2026-03-12 19:11:02,28,1,126,0,126
1644,O101644,2025-11-04 19:58:04,25,1,143,0,143
1645,O101645,2025-11-09 12:37:48,11,1,156,0,156
1646,O101646,2025-12-07 19:04:12,9,1,275,0,275
1647,O101647,2025-10-12 18:13:38,9,2,244,0,244
1648,O101648,2025-10-15 19:28:49,13,2,298,1,298
1649,O101649,2025-11-20 19:38:17,9,1,234,0,234
1650,O101650,2026-01-26 13:41:19,4,1,260,1,260
1651,O101651,2026-03-09 18:19:40,8,4,175,1,175
1652,O101652,2025-09-18 13:32:30,9,1,94,1,94
1653,O101653,2025-10-11 20:28:21,13,1,222,1,222
1654,O101654,2025-10-14 19:13:19,9,1,94,0,94
1655,O101655,2025-10-13 18:59:39,3,2,272,1,272
1656,O101656,2025-11-05 19:50:10,22,2,166,0,166
1657,O101657,2026-01-27 20:41:38,19,2,81,1,81
1658,O101658,2025-11-23 17:54:53,5,1,138,0,138
1659,O101659,2025-12-06 17:27:36,7,1,171,1,171
1660,O101660,2025-12-30 13:51:08,27,2,207,0,207
1661,O101661,2025-11-09 18:16:18,21,1,10,0,10
1662,O101662,2025-12-09 18:47:12,20,2,219,1,219
1663,O101663,2025-10-14 11:10:20,17,3,226,1,226
1664,O101664,2026-03-04 17:58:45,9,1,241,0,241
1665,O101665,2025-10-12 11:21:17,10,1,193,0,193
1666,O101666,2026-01-15 12:47:04,5,2,146,0,146
1667,O101667,2025-10-25 18:36:12,11,1,212,0,212
1668,O101668,2026-02-06 18:18:44,1,2,168,1,168
1669,O101669,2025-12-18 20:28:47,24,1,35,1,35
1670,O101670,2026-01-12 13:12:43,27,1,240,0,240
1671,O101671,2025-10-17 18:27:25,20,2,12,0,12
1672,O101672,2026-01-26 13:36:27,28,4,271,0,271
1673,O101673,2025-11-28 18:40:04,17,2,168,1,168
1674,O101674,2026-01-31 12:32:54,22,2,286,0,286
1675,O101675,2025-10-05 19:27:52,4,1,240,0,240
1676,O101676,2025-10-05 12:36:21,8,2,78,1,78
1677,O101677,2025-12-28 18:00:39,21,1,222,0,222
1678,O101678,2026-01-04 12:54:14,12,2,116,1,116
1679,O101679,2026-03-03 18:49:52,11,1,273,1,273
1680,O101680,2025-11-04 19:13:19,2,1,296,0,296
1681,O101681,2026-02-02 13:04:20,23,3,21,0,21
1682,O101682,2025-12-03 12:17:14,26,1,107,0,107
1683,O101683,2025-10-22 19:28:07,21,1,182,0,182
1684,O101684,2025-12-23 11:28:25,3,2,228,0,228
1685,O101685,2025-10-31 18:37:46,10,1,64,0,64
1686,O101686,2026-01-20 19:22:47,28,1,108,0,108
1687,O101687,2026-01-24 17:16:32,2,1,108,0,108
1688,O101688,2026-01-02 17:54:06,6,3,4,1,4
1689,O101689,2026-03-02 13:44:05,14,2,34,1,34
1690,O101690,2025-11-26 19:57:20,1,3,242,0,242
1691,O101691,2025-10-19 18:08:44,9,1,91,0,91
1692,O101692,2025-12-21 18:52:10,7,1,108,1,108
1693,O101693,2026-03-07 12:56:59,2,1,266,0,266
1694,O101694,2025-12-04 17:23:58,21,2,255,0,255
1695,O101695,2025-12-10 11:30:02,17,1,15,0,15
1696,O101696,2026-02-02 13:38:46,10,1,209,0,209
1697,O101697,2025-11-13 11:04:07,27,1,8,1,8
1698,O101698,2025-10-21 19:51:40,1,1,213,1,213
1699,O101699,2025-12-08 18:23:39,14,1,132,0,132
1700,O101700,2025-10-19 12:08:51,26,1,253,0,253
1701,O101701,2025-12-29 13:39:06,3,1,43,0,43
1702,O101702,2026-01-13 18:33:33,11,3,155,1,155
1703,O101703,2026-01-03 17:09:37,17,3,68,1,68
1704,O101704,2025-11-06 20:00:09,13,3,198,0,198
1705,O101705,2025-12-27 13:36:30,9,1,122,0,122
1706,O101706,2026-01-10 21:29:39,4,1,296,1,296
1707,O101707,2025-12-12 21:11:16,5,3,144,1,144
1708,O101708,2026-03-05 11:54:21,18,1,282,1,282
1709,O101709,2026-02-28 11:34:08,2,4,188,1,188
1710,O101710,2026-02-04 18:08:55,5,1,57,0,57
1711,O101711,2026-01-24 12:52:56,28,1,284,0,284
1712,O101712,2025-11-06 19:22:33,12,1,114,0,114
1713,O101713,2026-01-31 17:14:44,27,1,272,0,272
1714,O101714,2025-10-12 18:40:40,22,1,192,0,192
1715,O101715,2025-11-07 13:25:18,6,1,78,1,78
1716,O101716,2026-01-14 13:46:19,1,1,216,1,216
1717,O101717,2025-11-09 20:39:38,27,1,285,1,285
1718,O101718,2025-10-23 17:10:48,27,4,211,0,211
1719,O101719,2025-10-27 18:25:37,3,3,125,1,125
1720,O101720,2025-11-26 12:25:07,17,2,37,0,37
1721,O101721,2026-01-08 12:17:48,5,2,78,0,78
1722,O101722,2026-01-29 12:40:38,9,2,267,1,267
1723,O101723,2026-02-02 19:29:09,1,4,153,0,153
1724,O101724,2025-09-27 17:57:16,2,1,175,1,175
1725,O101725,2026-03-13 20:31:48,4,1,300,0,300
1726,O101726,2025-11-17 19:42:31,21,4,46,1,46
1727,O101727,2026-02-27 12:49:17,21,2,216,0,216
1728,O101728,2026-01-02 19:16:22,1,1,129,1,129
1729,O101729,2026-02-13 18:37:27,14,1,249,0,249
1730,O101730,2026-02-19 18:59:42,6,2,250,1,250
1731,O101731,2025-10-17 21:15:23,11,2,51,0,51
1732,O101732,2025-09-27 13:50:28,22,2,216,1,216
1733,O101733,2025-12-28 19:40:47,19,2,268,0,268
1734,O101734,2026-02-09 12:40:21,2,3,14,0,14
1735,O101735,2025-11-20 13:43:22,6,4,15,1,15
1736,O101736,2025-09-29 13:44:40,4,2,142,1,142
1737,O101737,2025-12-28 19:49:52,2,1,108,1,108
1738,O101738,2025-12-16 18:47:51,21,1,46,1,46
1739,O101739,2025-10-10 18:20:39,9,1,157,0,157
1740,O101740,2025-11-23 19:31:22,5,1,196,0,196
1741,O101741,2025-10-30 13:07:12,11,3,186,0,186
1742,O101742,2026-02-07 18:25:39,15,1,287,1,287
1743,O101743,2025-11-23 12:21:34,6,1,47,1,47
1744,O101744,2025-12-01 18:05:20,28,1,198,0,198
1745,O101745,2026-02-04 12:17:01,9,3,21,0,21
1746,O101746,2025-11-13 17:51:13,2,1,113,0,113
1747,O101747,2026-01-07 17:35:36,3,1,11,1,11
1748,O101748,2026-02-24 18:57:24,17,2,266,1,266
1749,O101749,2026-01-05 13:57:59,26,1,187,1,187
1750,O101750,2026-03-13 12:55:52,28,1,183,0,183
1751,O101751,2025-10-11 21:50:32,16,1,276,0,276
1752,O101752,2025-12-15 19:41:35,20,1,54,0,54
1753,O101753,2026-01-12 18:31:37,8,4,138,0,138
1754,O101754,2026-02-07 17:41:03,24,1,88,0,88
1755,O101755,2026-03-10 13:46:17,11,3,76,0,76
1756,O101756,2026-01-05 18:08:25,3,1,15,1,15
1757,O101757,2025-12-10 12:51:56,9,1,276,1,276
1758,O101758,2025-09-18 20:03:45,18,2,277,1,277
1759,O101759,2026-01-30 17:10:46,3,4,37,0,37
1760,O101760,2025-09-24 18:31:46,2,1,92,0,92
1761,O101761,2025-12-30 13:30:08,21,1,207,1,207
1762,O101762,2025-11-01 19:56:16,9,1,160,1,160
1763,O101763,2025-11-14 13:41:40,1,1,206,0,206
1764,O101764,2025-09-22 19:03:35,1,1,49,1,49
1765,O101765,2026-01-30 11:20:24,5,2,87,0,87
1766,O101766,2025-10-04 21:12:40,13,1,291,1,291
1767,O101767,2025-10-11 20:58:09,12,2,112,1,112
1768,O101768,2026-01-24 12:52:28,1,1,226,0,226
1769,O101769,2025-12-05 21:06:22,15,2,276,0,276
1770,O101770,2026-01-22 12:09:39,26,3,86,0,86
1771,O101771,2026-01-09 21:42:35,1,1,281,1,281
1772,O101772,2026-01-20 12:25:02,6,3,73,0,73
1773,O101773,2026-01-28 11:41:20,25,2,246,0,246
1774,O101774,2026-02-03 18:18:20,2,2,273,1,273
1775,O101775,2025-12-29 17:05:31,1,1,150,1,150
1776,O101776,2026-02-20 17:31:50,18,2,288,1,288
1777,O101777,2025-11-04 20:19:57,12,3,29,0,29
1778,O101778,2026-02-28 13:03:34,1,4,278,0,278
1779,O101779,2025-12-16 20:03:52,21,3,198,0,198
1780,O101780,2026-01-25 13:44:02,25,1,261,0,261
1781,O101781,2025-12-07 11:13:31,3,2,96,0,96
1782,O101782,2025-12-23 12:44:07,26,1,8,0,8
1783,O101783,2025-11-01 21:52:14,6,3,124,1,124
1784,O101784,2025-10-23 18:39:42,4,3,23,0,23
1785,O101785,2025-11-08 21:41:47,26,1,293,1,293
1786,O101786,2025-12-31 13:53:57,3,2,6,1,6
1787,O101787,2026-02-24 18:02:44,18,1,130,0,130
1788,O101788,2026-02-27 12:10:57,19,1,115,0,115
1789,O101789,2025-10-29 20:16:43,16,2,275,1,275
1790,O101790,2025-11-28 20:16:06,18,1,146,1,146
1791,O101791,2026-02-06 20:12:08,10,1,104,0,104
1792,O101792,2025-10-15 12:53:24,3,2,246,0,246
1793,O101793,2026-01-06 18:28:47,2,2,35,0,35
1794,O101794,2025-11-09 19:02:36,1,1,22,0,22
1795,O101795,2025-12-15 17:57:41,1,1,129,0,129
1796,O101796,2025-11-13 12:12:21,14,1,150,0,150
1797,O101797,2025-11-18 18:18:35,2,1,226,0,226
1798,O101798,2025-10-15 18:26:33,10,2,163,0,163
1799,O101799,2025-12-20 11:57:06,15,1,87,1,87
1800,O101800,2025-12-25 19:07:54,3,2,2,0,2
1801,O101801,2025-09-22 18:58:30,26,2,289,0,289
1802,O101802,2026-01-10 20:15:43,9,1,145,1,145
1803,O101803,2025-10-26 17:56:23,3,1,233,1,233
1804,O101804,2025-11-21 20:23:47,1,2,90,1,90
1805,O101805,2026-01-12 17:56:34,22,4,74,0,74
1806,O101806,2025-11-09 20:26:56,7,2,65,1,65
1807,O101807,2026-01-13 13:20:42,7,2,228,1,228
1808,O101808,2025-11-11 18:36:12,27,2,106,0,106
1809,O101809,2026-02-04 19:50:26,6,1,187,1,187
1810,O101810,2026-01-15 12:41:28,4,3,202,0,202
1811,O101811,2025-11-07 12:35:56,2,1,212,0,212
1812,O101812,2025-11-02 20:01:44,3,2,265,1,265
1813,O101813,2026-03-10 18:09:41,7,2,89,1,89
1814,O101814,2025-12-31 13:15:55,17,2,102,0,102
1815,O101815,2026-02-20 20:39:33,17,3,250,1,250
1816,O101816,2025-10-08 11:58:55,23,1,50,0,50
1817,O101817,2025-12-17 12:09:13,5,1,47,1,47
1818,O101818,2026-01-16 13:11:18,5,2,162,1,162
1819,O101819,2025-10-28 17:34:58,13,1,82,0,82
1820,O101820,2026-03-15 20:44:54,25,4,283,1,283
1821,O101821,2025-10-11 19:08:56,6,1,76,1,76
1822,O101822,2026-02-14 19:52:23,26,2,88,0,88
1823,O101823,2025-09-22 20:42:36,5,1,94,1,94
1824,O101824,2025-10-04 12:39:19,15,3,44,1,44
1825,O101825,2026-02-26 13:45:50,27,1,57,0,57
1826,O101826,2026-02-23 19:26:10,6,1,254,0,254
1827,O101827,2026-01-28 20:01:31,5,1,263,1,263
1828,O101828,2025-11-23 17:27:21,1,2,123,1,123
1829,O101829,2025-12-11 18:08:55,28,2,235,0,235
1830,O101830,2025-12-03 13:57:30,6,1,294,0,294
1831,O101831,2025-12-11 13:32:54,28,1,139,1,139
1832,O101832,2025-12-14 19:35:12,9,1,176,0,176
1833,O101833,2026-03-06 20:55:32,24,1,231,0,231
1834,O101834,2025-11-18 11:23:04,2,2,66,0,66
1835,O101835,2025-09-19 19:47:51,5,3,45,0,45
1836,O101836,2026-02-13 18:55:29,13,1,37,0,37
1837,O101837,2025-10-01 18:12:58,17,1,55,0,55
1838,O101838,2025-09-17 17:43:14,3,2,47,0,47
1839,O101839,2026-02-24 18:30:52,3,4,199,1,199
1840,O101840,2025-11-29 19:37:55,22,1,96,1,96
1841,O101841,2025-10-07 12:12:16,2,1,260,0,260
1842,O101842,2026-03-15 19:12:11,21,2,97,0,97
1843,O101843,2025-12-27 18:37:18,12,1,117,0,117
1844,O101844,2026-01-04 12:22:47,3,1,147,0,147
1845,O101845,2025-10-28 11:04:31,5,2,129,1,129
1846,O101846,2026-03-08 19:45:28,1,2,221,0,221
1847,O101847,2026-02-14 19:58:23,15,2,46,1,46
1848,O101848,2025-12-07 17:47:51,9,1,34,1,34
1849,O101849,2026-02-03 20:12:14,12,1,251,1,251
1850,O101850,2026-01-14 19:20:59,20,3,181,1,181
1851,O101851,2026-01-13 17:09:47,18,1,207,1,207
1852,O101852,2025-12-07 13:55:40,2,1,13,0,13
1853,O101853,2025-10-25 18:11:13,2,1,223,0,223
1854,O101854,2025-12-12 12:31:25,2,2,77,1,77
1855,O101855,2025-11-14 12:38:46,9,1,282,1,282
1856,O101856,2026-03-06 11:06:04,27,2,82,1,82
1857,O101857,2025-11-16 18:31:51,3,1,149,0,149
1858,O101858,2025-12-12 18:43:39,7,1,158,0,158
1859,O101859,2025-12-13 19:51:44,22,1,67,1,67
1860,O101860,2025-09-21 17:26:15,3,1,243,0,243
1861,O101861,2026-02-26 20:30:50,4,1,120,1,120
1862,O101862,2025-10-19 20:50:40,11,3,170,0,170
1863,O101863,2026-01-20 18:56:01,5,3,122,0,122
1864,O101864,2026-02-23 13:33:31,8,3,197,0,197
1865,O101865,2026-01-10 17:12:50,18,2,137,0,137
1866,O101866,2026-01-16 13:40:00,5,2,187,0,187
1867,O101867,2025-11-25 20:31:20,12,1,248,0,248
1868,O101868,2025-12-01 19:47:56,3,2,97,0,97
1869,O101869,2025-12-22 17:52:54,1,1,145,0,145
1870,O101870,2025-09-23 11:41:48,7,1,74,1,74
1871,O101871,2026-02-24 13:10:38,8,1,76,1,76
1872,O101872,2025-11-26 12:38:29,4,2,141,1,141
1873,O101873,2025-10-18 11:20:35,9,1,166,0,166
1874,O101874,2026-02-24 17:20:25,2,2,193,0,193
1875,O101875,2025-12-08 18:36:02,23,1,18,1,18
1876,O101876,2025-10-03 20:08:09,2,1,68,1,68
1877,O101877,2025-12-18 20:21:05,7,2,121,0,121
1878,O101878,2026-02-03 11:26:41,19,2,253,1,253
1879,O101879,2025-11-09 17:07:48,25,1,281,0,281
1880,O101880,2026-03-01 18:01:03,13,2,123,0,123
1881,O101881,2025-09-27 12:14:09,27,1,246,0,246
1882,O101882,2025-12-25 19:42:25,1,2,164,1,164
1883,O101883,2026-03-07 19:26:35,1,1,253,0,253
1884,O101884,2025-11-14 18:00:22,16,2,19,0,19
1885,O101885,2025-12-27 12:34:00,26,2,189,0,189
1886,O101886,2026-02-06 17:24:10,21,2,145,1,145
1887,O101887,2025-11-06 13:16:25,2,1,132,1,132
1888,O101888,2026-02-18 20:42:32,18,1,15,1,15
1889,O101889,2025-12-25 19:47:59,23,1,58,0,58
1890,O101890,2026-03-12 18:56:37,20,1,292,1,292
1891,O101891,2026-02-09 19:53:16,3,1,28,0,28
1892,O101892,2025-11-02 19:13:31,27,1,7,0,7
1893,O101893,2025-12-26 18:10:58,9,2,168,1,168
1894,O101894,2025-10-06 18:56:00,22,2,147,0,147
1895,O101895,2025-09-17 13:24:46,11,1,6,1,6
1896,O101896,2025-11-11 18:27:47,23,1,28,1,28
1897,O101897,2025-12-02 19:57:07,5,1,214,0,214
1898,O101898,2026-02-26 19:43:50,1,3,105,0,105
1899,O101899,2025-09-20 12:46:15,8,3,244,0,244
1900,O101900,2025-11-25 11:36:30,1,2,286,1,286
1901,O101901,2025-12-27 19:01:02,9,3,111,0,111
1902,O101902,2025-09-20 18:02:42,1,2,212,0,212
1903,O101903,2026-01-17 12:17:01,14,4,144,1,144
1904,O101904,2026-03-12 17:00:41,1,2,97,0,97
1905,O101905,2025-11-15 19:47:03,4,1,223,1,223
1906,O101906,2026-01-15 18:23:42,25,2,189,1,189
1907,O101907,2025-12-08 19:22:26,2,1,277,0,277
1908,O101908,2025-11-30 12:43:48,24,2,240,1,240
1909,O101909,2026-01-05 11:16:56,2,3,209,1,209
1910,O101910,2026-02-02 19:10:56,1,1,239,1,239
1911,O101911,2026-02-02 18:47:10,22,2,75,1,75
1912,O101912,2025-10-07 19:56:07,28,1,106,1,106
1913,O101913,2026-02-11 11:59:35,14,1,267,0,267
1914,O101914,2026-01-20 12:46:53,20,1,117,1,117
1915,O101915,2025-11-12 18:47:26,15,4,203,1,203
1916,O101916,2025-10-26 19:57:48,3,1,116,1,116
1917,O101917,2026-01-21 12:04:44,27,1,259,0,259
1918,O101918,2025-11-09 18:06:52,3,1,208,1,208
1919,O101919,2025-11-09 12:49:43,1,1,152,0,152
1920,O101920,2025-12-17 18:00:44,12,1,61,1,61
1921,O101921,2025-12-03 17:37:58,9,2,192,0,192
1922,O101922,2025-09-25 17:22:01,4,1,22,1,22
1923,O101923,2026-01-03 19:39:56,6,4,197,0,197
1924,O101924,2025-12-23 11:31:48,25,1,252,0,252
1925,O101925,2025-10-08 12:53:45,13,1,279,0,279
1926,O101926,2025-11-17 18:30:02,5,2,195,1,195
1927,O101927,2026-02-21 17:00:43,2,3,232,0,232
1928,O101928,2025-10-04 18:29:17,15,1,15,1,15
1929,O101929,2025-11-20 18:44:33,9,3,275,0,275
1930,O101930,2025-09-27 13:21:27,2,1,151,0,151
1931,O101931,2026-01-18 17:00:24,19,2,40,0,40
1932,O101932,2025-09-28 13:14:21,22,2,91,1,91
1933,O101933,2026-01-08 19:58:07,2,1,253,0,253
1934,O101934,2026-01-07 17:50:44,7,2,289,0,289
1935,O101935,2026-01-02 18:17:27,11,1,189,0,189
1936,O101936,2025-11-23 19:42:22,9,1,34,0,34
1937,O101937,2025-10-17 11:05:36,3,1,125,0,125
1938,O101938,2026-02-06 13:04:50,14,2,280,1,280
1939,O101939,2025-11-15 12:19:08,17,1,60,0,60
1940,O101940,2026-01-25 19:07:33,14,2,191,0,191
1941,O101941,2025-10-22 13:15:55,9,1,5,1,5
1942,O101942,2026-01-17 12:11:24,11,2,244,1,244
1943,O101943,2026-03-06 12:32:09,22,1,37,0,37
1944,O101944,2026-02-08 12:40:48,7,2,263,0,263
1945,O101945,2025-12-30 11:27:02,23,2,116,1,116
1946,O101946,2026-03-07 19:23:25,8,3,15,0,15
1947,O101947,2026-01-17 18:50:32,24,2,116,0,116
1948,O101948,2026-02-17 18:31:49,1,2,81,0,81
1949,O101949,2026-02-07 11:57:49,2,2,214,0,214
1950,O101950,2025-12-26 13:41:51,28,1,190,1,190
1951,O101951,2025-12-04 19:30:32,9,2,275,1,275
1952,O101952,2026-01-15 13:44:31,27,1,287,0,287
1953,O101953,2026-02-25 12:17:55,4,1,33,1,33
1954,O101954,2025-11-17 18:22:19,3,1,161,1,161
1955,O101955,2025-11-23 18:42:42,3,2,211,1,211
1956,O101956,2025-11-04 18:23:45,10,1,72,1,72
1957,O101957,2025-10-17 19:56:18,13,1,237,0,237
1958,O101958,2026-03-01 19:23:15,6,2,173,0,173
1959,O101959,2026-02-01 13:16:38,1,1,291,1,291
1960,O101960,2025-09-17 11:51:59,4,1,193,1,193
1961,O101961,2026-01-25 18:12:17,1,1,282,1,282
1962,O101962,2026-01-16 17:20:07,2,1,251,0,251
1963,O101963,2025-10-04 13:35:34,4,2,28,0,28
1964,O101964,2025-09-27 20:36:03,1,1,217,0,217
1965,O101965,2026-01-05 12:14:39,12,2,142,1,142
1966,O101966,2025-11-16 12:35:37,5,1,283,1,283
1967,O101967,2026-02-02 18:10:05,11,2,197,0,197
1968,O101968,2025-10-18 12:54:26,3,1,139,1,139
1969,O101969,2025-11-12 13:00:15,14,1,85,0,85
1970,O101970,2025-11-10 12:54:05,7,1,198,1,198
1971,O101971,2026-02-21 19:01:34,18,1,77,1,77
1972,O101972,2026-01-29 13:01:31,9,1,252,1,252
1973,O101973,2025-12-21 12:04:38,21,2,227,0,227
1974,O101974,2025-11-09 12:22:25,4,2,87,1,87
1975,O101975,2026-02-17 19:01:43,26,1,119,1,119
1976,O101976,2025-09-22 17:22:23,6,1,34,1,34
1977,O101977,2025-10-09 17:22:14,4,3,229,1,229
1978,O101978,2025-10-27 12:54:37,13,2,134,1,134
1979,O101979,2025-12-23 13:48:14,2,3,101,0,101
1980,O101980,2025-11-20 11:59:16,8,1,48,0,48
1981,O101981,2025-11-03 12:19:10,10,1,224,1,224
1982,O101982,2026-02-10 18:50:55,27,3,48,0,48
1983,O101983,2026-02-04 17:27:57,2,1,91,1,91
1984,O101984,2025-10-04 19:17:52,19,1,101,0,101
1985,O101985,2025-11-01 12:59:11,3,1,237,1,237
1986,O101986,2026-01-26 19:32:32,24,1,88,1,88
1987,O101987,2026-01-15 12:08:15,22,3,86,0,86
1988,O101988,2026-01-13 12:11:45,2,1,294,1,294
1989,O101989,2025-12-22 12:18:29,10,1,22,0,22
1990,O101990,2026-01-29 17:41:33,6,2,203,1,203
